CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PH,C_COMUN_PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2448,2,194,65,115,40,14,19,18,266,15,27,10,2,0,2,9,1,0,0,,,,,,797,1,16,814,1116
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2449,2,128,58,251,29,25,18,16,373,10,12,7,4,0,3,8,3,0,2,,,,,,947,1,29,977,1475
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2450,2,144,94,111,37,23,24,12,363,12,21,11,3,0,3,10,3,0,2,,,,,,873,0,28,901,1226
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2451,3,158,81,261,39,25,13,15,431,30,28,21,6,1,3,18,6,0,1,,,,,,1137,0,41,1178,1709
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2452,1,107,71,51,17,9,10,8,183,13,5,4,5,0,0,5,6,0,2,,,,,,496,1,13,510,693
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2453,2,182,76,58,28,7,8,3,215,5,20,6,2,1,1,2,0,1,0,,,,,,615,2,13,630,833
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2454,3,439,130,146,52,11,23,12,323,13,22,7,3,0,2,17,2,0,0,,,,,,1202,2,25,1229,1605
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2455,1,168,59,45,10,10,5,5,146,10,5,8,0,0,0,6,1,0,0,,,,,,478,1,11,490,606
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2456,1,106,64,44,24,19,10,4,248,5,9,6,0,0,2,0,0,0,0,,,,,,541,1,20,562,736
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2457,2,121,50,100,25,14,14,9,254,12,26,11,0,0,0,4,2,2,0,,,,,,644,0,17,661,905
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2458,2,100,40,157,26,23,18,5,309,14,15,16,2,0,0,7,1,0,1,,,,,,734,0,14,748,1009
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2459,2,96,66,144,28,18,20,6,308,14,14,8,6,0,0,6,1,0,0,,,,,,735,1,18,754,1017
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2460,2,73,64,161,28,15,14,6,295,11,18,10,4,0,0,11,3,2,4,,,,,,719,0,19,738,991
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2461,2,99,74,207,22,30,18,10,349,11,11,8,3,1,1,9,3,0,1,,,,,,857,0,22,879,1142
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2462,2,111,71,134,30,25,19,12,305,16,22,4,1,1,1,7,5,0,0,,,,,,764,1,27,792,1041
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2463,2,73,44,109,19,23,32,9,334,26,25,16,4,0,3,6,4,0,1,,,,,,728,0,25,753,965
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2464,2,92,57,131,22,29,14,13,310,19,19,19,3,0,2,6,0,8,10,,,,,,754,1,27,782,1099
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2465,2,83,48,126,31,24,13,8,293,10,24,9,1,0,2,4,3,1,0,,,,,,680,0,23,703,948
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2466,2,116,83,122,32,28,20,12,358,17,25,18,4,0,0,5,0,0,0,,,,,,840,1,26,867,1272
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2467,2,94,56,135,18,19,18,13,312,12,20,4,3,0,3,3,5,0,1,,,,,,716,0,20,736,989
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2468,2,239,92,85,33,11,12,13,215,7,21,4,1,0,1,4,1,1,0,,,,,,740,0,18,758,959
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2469,2,177,86,115,23,11,15,5,205,7,21,2,1,0,1,9,4,0,1,,,,,,683,1,15,699,882
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2470,2,314,73,120,31,10,16,6,220,9,23,8,1,0,1,5,1,0,0,,,,,,838,0,10,848,1107
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2471,1,109,39,45,14,5,7,2,134,6,5,0,0,0,1,3,1,1,0,,,,,,372,0,10,382,534
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2472,2,235,62,66,23,13,21,6,173,10,17,3,2,0,1,5,1,0,0,,,,,,638,0,17,655,841
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2473,2,261,77,111,20,10,15,12,206,9,9,6,3,0,1,7,2,1,0,,,,,,750,0,19,769,960
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2474,2,152,66,117,23,17,14,6,201,14,20,4,2,0,0,9,2,0,1,,,,,,648,0,18,666,877
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2475,2,207,71,97,16,11,19,5,227,7,20,0,0,0,1,0,4,0,0,,,,,,685,0,20,705,924
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2476,2,209,83,145,36,22,18,12,293,12,33,5,7,0,1,3,2,0,1,,,,,,882,2,28,912,1188
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2477,2,142,62,180,24,10,18,8,231,10,8,3,1,0,0,2,1,1,2,,,,,,703,0,25,728,977
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2478,1,47,24,108,9,8,8,3,142,5,5,5,1,0,0,5,0,0,0,,,,,,370,0,10,380,497
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2479,1,57,35,147,16,15,15,5,209,11,16,5,0,0,0,2,6,0,0,,,,,,539,0,12,551,708
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2480,2,119,47,81,23,11,10,10,241,8,23,7,0,0,1,3,2,1,0,,,,,,587,0,14,601,788
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2481,2,116,117,59,30,9,11,9,182,8,20,4,0,0,0,5,0,0,0,,,,,,570,1,17,588,793
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2482,2,188,112,143,35,20,20,17,322,14,28,7,1,1,0,8,4,0,2,,,,,,922,0,18,940,1198
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2483,2,177,100,103,42,13,14,9,283,12,18,5,2,0,0,15,3,0,0,,,,,,796,1,20,817,1089
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2484,2,61,85,72,20,8,14,13,157,6,23,175,2,0,1,143,2,0,0,,,,,,782,1,18,801,1101
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2485,2,128,73,161,18,20,23,11,341,11,19,9,4,0,3,7,3,2,0,,,,,,833,0,25,858,1081
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2486,2,119,67,201,27,17,16,13,336,12,8,8,3,0,1,4,2,0,1,,,,,,835,0,29,864,1207
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2487,2,157,104,136,28,16,11,9,247,13,21,5,2,0,0,7,1,0,0,,,,,,757,1,26,784,982
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2488,2,203,108,106,30,34,17,6,251,10,19,7,0,0,1,5,1,0,0,,,,,,798,0,21,819,1022
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2489,2,288,62,110,43,11,19,9,231,13,25,6,0,0,0,6,3,2,0,,,,,,828,2,14,844,1174
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2490,1,153,59,52,16,15,9,9,183,9,13,2,0,0,0,3,1,1,0,,,,,,525,0,8,533,727
,9,CIUDAD DE MEXICO,28,IZTAPALAPA,7,IZTAPALAPA,2491,2,114,64,92,22,14,25,8,240,9,15,8,3,0,0,2,1,0,0,,,,,,617,0,25,642,850
,9,CIUDAD DE MEXICO,28,IZTAPALAPA,7,IZTAPALAPA,2492,2,148,101,152,31,22,12,3,366,9,24,17,2,0,5,8,5,0,2,,,,,,907,0,22,929,1255
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2493,2,96,70,113,16,25,21,6,310,13,19,12,0,0,1,5,0,2,0,,,,,,709,0,29,738,956
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2494,1,64,35,122,8,8,10,2,201,13,9,5,3,0,3,2,3,0,1,,,,,,489,0,17,506,694
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2495,1,30,35,78,10,19,7,3,184,9,13,8,0,0,4,1,1,0,1,,,,,,403,0,22,425,696
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2496,1,39,20,38,7,5,6,5,114,8,12,7,0,0,2,2,2,0,2,,,,,,269,0,7,276,372
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2497,1,54,24,42,7,7,3,5,127,5,8,4,2,0,0,3,3,0,0,,,,,,294,1,8,303,404
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2498,1,91,30,36,10,5,11,1,89,5,8,1,0,0,0,3,1,1,0,,,,,,292,1,7,300,397
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2499,2,124,34,97,25,20,10,7,256,12,17,11,3,1,1,3,2,0,0,,,,,,623,0,23,646,860
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2500,1,74,23,47,14,15,2,6,166,4,7,8,0,0,1,2,0,0,1,,,,,,370,1,15,386,570
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2501,3,74,65,360,24,27,31,17,391,16,20,18,4,0,2,13,4,0,3,,,,,,1069,1,36,1106,1597
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2502,2,81,49,232,30,31,27,6,421,12,27,24,10,1,3,10,3,3,2,,,,,,972,0,26,998,1415
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2503,1,30,30,66,7,12,9,3,181,11,8,9,2,0,0,0,1,0,0,,,,,,369,1,14,384,533
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2504,2,91,54,252,24,25,15,13,396,11,20,20,3,2,1,6,3,0,5,,,,,,941,0,41,982,1373
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2505,3,104,67,249,48,29,24,18,618,38,27,37,8,1,6,8,5,5,4,,,,,,1296,0,65,1361,1932
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2506,2,86,53,139,22,17,28,10,277,12,18,22,2,3,1,3,4,0,1,,,,,,698,0,22,720,996
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2507,2,89,51,226,20,33,15,7,333,15,25,20,2,0,3,11,5,0,1,,,,,,856,1,14,871,1253
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2508,1,41,28,91,15,7,15,7,135,5,7,7,0,0,0,4,0,0,3,,,,,,365,0,10,375,468
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2509,2,100,38,282,35,25,21,11,429,20,25,15,1,0,0,7,3,0,4,,,,,,1016,1,35,1052,1328
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2510,2,60,36,256,12,22,16,8,260,3,18,8,2,1,2,8,1,0,0,,,,,,713,0,32,745,1092
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2511,3,167,84,262,33,34,24,16,487,21,33,20,3,0,5,16,5,1,1,,,,,,1212,1,35,1248,1715
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2512,3,106,69,246,46,38,34,16,534,20,34,25,9,3,1,8,2,0,0,,,,,,1191,2,48,1241,1674
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2513,2,149,69,210,38,27,33,14,433,22,29,24,3,0,1,8,5,2,1,,,,,,1068,0,31,1099,1471
,9,CIUDAD DE MEXICO,28,IZTAPALAPA,7,IZTAPALAPA,2514,4,138,56,453,43,48,29,19,719,28,31,39,6,2,1,21,8,1,2,,,,,,1644,1,39,1684,2395
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2515,2,81,60,198,18,20,13,9,304,16,21,7,3,1,2,12,4,1,0,,,,,,770,0,32,802,1128
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2516,2,107,66,252,27,26,22,5,397,15,32,13,1,0,3,6,5,0,0,,,,,,977,1,30,1008,1401
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2517,1,54,21,112,6,10,5,5,194,10,6,6,1,0,1,6,5,1,0,,,,,,443,0,12,455,637
,9,CIUDAD DE MEXICO,24,IZTAPALAPA,7,IZTAPALAPA,2518,2,71,46,132,18,28,18,10,359,13,20,23,3,0,5,4,5,0,1,,,,,,756,0,24,780,1055
,9,CIUDAD DE MEXICO,28,IZTAPALAPA,7,IZTAPALAPA,2519,2,129,51,223,30,27,7,8,365,10,16,18,5,0,3,8,8,1,1,,,,,,910,1,16,927,1361
,9,CIUDAD DE MEXICO,21,IZTAPALAPA,7,IZTAPALAPA,2520,2,66,34,121,12,22,6,10,282,14,18,11,1,1,4,2,2,0,1,,,,,,607,0,12,619,845
,9,CIUDAD DE MEXICO,21,IZTAPALAPA,7,IZTAPALAPA,2521,2,86,43,166,26,27,8,14,366,17,17,17,4,0,4,9,5,2,1,,,,,,812,1,25,838,1149
,9,CIUDAD DE MEXICO,21,IZTAPALAPA,7,IZTAPALAPA,2522,2,74,45,150,25,22,26,16,303,9,11,16,5,0,3,6,5,0,1,,,,,,717,0,25,742,1007
,9,CIUDAD DE MEXICO,21,IZTAPALAPA,7,IZTAPALAPA,2523,2,120,55,162,25,26,14,12,369,15,12,19,4,0,2,8,4,3,1,,,,,,851,0,21,872,1141
,9,CIUDAD DE MEXICO,21,IZTAPALAPA,7,IZTAPALAPA,2524,2,53,31,404,22,25,15,3,377,7,14,15,1,0,2,9,1,0,0,,,,,,979,0,39,1018,1414
,9,CIUDAD DE MEXICO,21,IZTAPALAPA,7,IZTAPALAPA,2525,2,41,23,192,13,15,8,6,258,6,10,9,6,0,0,5,2,0,3,,,,,,597,0,19,616,880
,9,CIUDAD DE MEXICO,21,IZTAPALAPA,7,IZTAPALAPA,2526,2,68,45,220,13,17,6,172,214,19,4,16,2,0,2,8,2,1,0,,,,,,809,1,26,836,1172
,9,CIUDAD DE MEXICO,21,IZTAPALAPA,7,IZTAPALAPA,2527,2,27,24,212,20,17,7,4,217,6,10,5,1,1,2,8,0,1,1,,,,,,563,1,12,576,763
,9,CIUDAD DE MEXICO,21,IZTAPALAPA,7,IZTAPALAPA,2528,2,56,40,231,17,19,6,4,365,10,9,12,1,1,1,5,2,0,1,,,,,,780,0,27,807,1058
,9,CIUDAD DE MEXICO,21,IZTAPALAPA,7,IZTAPALAPA,2529,2,61,28,180,11,17,25,9,349,15,11,18,1,0,4,12,1,0,3,,,,,,745,0,22,767,1015
,9,CIUDAD DE MEXICO,21,IZTAPALAPA,7,IZTAPALAPA,2530,2,78,38,313,23,20,27,8,395,19,16,8,6,0,3,5,2,1,4,,,,,,966,2,39,1007,1482
,9,CIUDAD DE MEXICO,28,IZTAPALAPA,7,IZTAPALAPA,2531,2,83,46,161,32,31,16,6,411,11,19,17,4,0,3,3,1,1,4,,,,,,849,1,27,877,1224
,9,CIUDAD DE MEXICO,28,IZTAPALAPA,7,IZTAPALAPA,2532,2,53,18,190,23,24,11,2,300,4,10,12,3,0,1,6,0,0,1,,,,,,658,0,36,694,974
,9,CIUDAD DE MEXICO,28,IZTAPALAPA,7,IZTAPALAPA,2533,2,92,41,236,22,23,20,5,422,15,22,22,9,0,4,9,4,0,1,,,,,,947,0,23,970,1361
,9,CIUDAD DE MEXICO,28,IZTAPALAPA,7,IZTAPALAPA,2534,2,62,41,208,19,25,11,4,303,17,14,13,7,0,2,10,3,3,5,,,,,,747,0,25,772,1079
,9,CIUDAD DE MEXICO,28,IZTAPALAPA,7,IZTAPALAPA,2535,2,89,66,210,24,26,9,8,392,15,17,15,3,0,6,18,3,2,1,,,,,,904,1,25,930,1349
,9,CIUDAD DE MEXICO,28,IZTAPALAPA,7,IZTAPALAPA,2536,4,184,103,433,52,54,44,14,654,36,53,47,7,2,8,13,10,1,1,,,,,,1716,1,63,1780,2537
,9,CIUDAD DE MEXICO,28,IZTAPALAPA,7,IZTAPALAPA,2537,2,72,31,248,17,29,26,8,349,11,19,15,3,0,2,9,5,1,5,,,,,,850,0,18,868,1233
,9,CIUDAD DE MEXICO,28,IZTAPALAPA,7,IZTAPALAPA,2538,2,58,41,237,14,22,15,7,375,18,11,16,8,0,1,9,4,0,1,,,,,,837,0,26,863,1200
,9,CIUDAD DE MEXICO,28,IZTAPALAPA,7,IZTAPALAPA,2539,3,125,82,432,46,39,34,20,580,26,18,20,6,0,7,14,7,0,2,,,,,,1458,1,57,1516,2159
,9,CIUDAD DE MEXICO,28,IZTAPALAPA,7,IZTAPALAPA,2540,4,131,69,455,36,40,31,14,711,25,33,37,4,0,2,16,3,0,3,,,,,,1610,0,56,1666,2347
,9,CIUDAD DE MEXICO,28,IZTAPALAPA,7,IZTAPALAPA,2541,2,91,60,292,25,34,20,14,444,20,19,22,5,1,3,12,3,1,1,,,,,,1067,0,32,1099,1497
,9,CIUDAD DE MEXICO,28,IZTAPALAPA,7,IZTAPALAPA,2542,2,32,20,227,11,14,5,5,252,7,8,10,4,0,2,7,3,2,1,,,,,,610,0,24,634,867
,9,CIUDAD DE MEXICO,28,IZTAPALAPA,7,IZTAPALAPA,2543,2,53,21,305,13,13,9,6,278,8,11,13,3,0,3,6,1,0,0,,,,,,743,0,32,775,1088
,9,CIUDAD DE MEXICO,28,IZTAPALAPA,7,IZTAPALAPA,2544,3,70,76,280,25,40,25,4,514,23,28,31,9,0,2,5,0,1,3,,,,,,1136,0,31,1167,1609
,9,CIUDAD DE MEXICO,28,IZTAPALAPA,7,IZTAPALAPA,2545,2,55,28,164,19,22,29,8,326,10,24,20,4,0,2,7,1,1,2,,,,,,722,0,20,742,1065
,9,CIUDAD DE MEXICO,28,IZTAPALAPA,7,IZTAPALAPA,2546,1,47,25,70,9,9,12,4,211,6,9,4,2,1,1,1,0,0,1,,,,,,412,0,9,421,587
,9,CIUDAD DE MEXICO,28,IZTAPALAPA,7,IZTAPALAPA,2547,2,87,44,225,33,22,13,15,366,13,19,22,4,0,3,10,1,2,0,,,,,,879,1,18,898,1277
,9,CIUDAD DE MEXICO,28,IZTAPALAPA,7,IZTAPALAPA,2548,3,109,76,261,25,27,23,188,314,18,27,19,5,0,3,9,4,6,0,,,,,,1114,0,32,1146,1616
,9,CIUDAD DE MEXICO,28,IZTAPALAPA,7,IZTAPALAPA,2549,2,98,49,208,27,23,23,4,351,19,16,21,3,0,3,11,1,0,1,,,,,,858,1,36,895,1285
,9,CIUDAD DE MEXICO,21,IZTAPALAPA,7,IZTAPALAPA,2550,2,57,20,168,18,17,10,8,312,18,10,13,4,1,1,11,3,0,5,,,,,,676,0,23,699,1002
,9,CIUDAD DE MEXICO,21,IZTAPALAPA,7,IZTAPALAPA,2551,2,55,33,178,15,13,14,3,350,21,17,17,15,0,0,7,5,0,1,,,,,,744,0,36,780,1128
,9,CIUDAD DE MEXICO,29,IZTAPALAPA,7,IZTAPALAPA,2552,2,87,62,234,21,29,22,13,414,11,17,24,5,3,0,6,1,2,1,,,,,,952,1,26,979,1406
,9,CIUDAD DE MEXICO,29,IZTAPALAPA,7,IZTAPALAPA,2553,2,72,59,174,17,28,12,7,341,22,9,18,1,0,0,6,7,0,0,,,,,,773,2,29,804,1112
,9,CIUDAD DE MEXICO,29,IZTAPALAPA,7,IZTAPALAPA,2554,2,67,31,257,20,21,19,9,368,21,16,20,5,0,2,3,6,1,0,,,,,,866,0,19,885,1270
,9,CIUDAD DE MEXICO,29,IZTAPALAPA,7,IZTAPALAPA,2555,2,42,39,158,23,38,19,7,475,21,11,19,3,1,2,5,1,0,1,,,,,,865,0,22,887,1299
,9,CIUDAD DE MEXICO,29,IZTAPALAPA,7,IZTAPALAPA,2556,2,73,43,188,17,50,19,8,424,16,15,27,10,1,3,11,2,0,0,,,,,,907,0,29,936,1384
,9,CIUDAD DE MEXICO,29,IZTAPALAPA,7,IZTAPALAPA,2557,2,60,46,153,21,32,21,5,469,12,25,18,5,2,0,10,1,0,1,,,,,,881,1,9,891,1337
,9,CIUDAD DE MEXICO,29,IZTAPALAPA,7,IZTAPALAPA,2558,2,40,38,147,26,28,13,10,353,13,11,12,13,1,2,1,1,1,1,,,,,,711,0,27,738,1090
,9,CIUDAD DE MEXICO,29,IZTAPALAPA,7,IZTAPALAPA,2559,2,43,38,150,20,35,14,9,415,22,19,24,9,0,1,9,2,1,1,,,,,,812,0,27,839,1242
,9,CIUDAD DE MEXICO,29,IZTAPALAPA,7,IZTAPALAPA,2560,3,69,52,259,32,33,19,14,474,21,17,23,7,1,1,11,8,2,1,,,,,,1044,0,41,1085,1641
,9,CIUDAD DE MEXICO,29,IZTAPALAPA,7,IZTAPALAPA,2561,2,54,58,263,15,35,15,3,321,10,16,27,3,0,2,14,4,1,0,,,,,,841,1,40,882,1279
,9,CIUDAD DE MEXICO,29,IZTAPALAPA,7,IZTAPALAPA,2562,5,125,100,767,50,62,44,24,896,35,35,51,9,1,6,21,4,1,3,,,,,,2234,0,75,2309,3149
,9,CIUDAD DE MEXICO,27,IZTAPALAPA,7,IZTAPALAPA,2563,3,99,52,370,36,47,24,14,541,19,23,19,5,0,9,6,2,3,0,,,,,,1269,0,39,1308,1919
,9,CIUDAD DE MEXICO,27,IZTAPALAPA,7,IZTAPALAPA,2564,2,67,33,229,13,23,13,9,315,15,19,9,1,0,1,1,5,0,2,,,,,,755,0,32,787,1106
,9,CIUDAD DE MEXICO,27,IZTAPALAPA,7,IZTAPALAPA,2565,3,104,69,236,27,32,30,73,495,24,14,33,3,0,3,13,6,0,0,,,,,,1162,12,27,1201,1699
,9,CIUDAD DE MEXICO,27,IZTAPALAPA,7,IZTAPALAPA,2566,3,63,48,253,26,49,22,14,507,23,20,8,9,1,1,2,2,0,1,,,,,,1049,0,43,1092,1616
,9,CIUDAD DE MEXICO,27,IZTAPALAPA,7,IZTAPALAPA,2567,3,47,29,201,13,20,16,5,353,17,15,8,3,0,1,1,2,1,0,,,,,,732,0,29,761,1686
,9,CIUDAD DE MEXICO,27,IZTAPALAPA,7,IZTAPALAPA,2568,2,65,28,205,20,23,14,5,380,14,14,15,1,1,1,12,0,0,2,,,,,,800,0,25,825,1191
,9,CIUDAD DE MEXICO,27,IZTAPALAPA,7,IZTAPALAPA,2569,2,57,39,186,11,20,27,6,333,15,10,17,3,0,2,11,1,3,0,,,,,,741,0,31,772,1083
,9,CIUDAD DE MEXICO,27,IZTAPALAPA,7,IZTAPALAPA,2570,3,54,45,586,15,28,46,12,367,21,13,34,6,0,4,16,2,1,5,,,,,,1255,0,49,1304,1886
,9,CIUDAD DE MEXICO,27,IZTAPALAPA,7,IZTAPALAPA,2571,3,74,39,528,24,32,64,11,516,28,12,33,10,2,2,17,4,0,1,,,,,,1397,3,49,1449,2226
,9,CIUDAD DE MEXICO,27,IZTAPALAPA,7,IZTAPALAPA,2572,3,71,48,277,25,48,21,9,428,15,16,28,9,0,2,8,0,0,2,,,,,,1007,0,45,1052,1565
,9,CIUDAD DE MEXICO,27,IZTAPALAPA,7,IZTAPALAPA,2573,2,32,45,189,24,46,22,3,436,13,12,27,9,0,2,2,3,2,4,,,,,,871,0,39,910,1388
,9,CIUDAD DE MEXICO,27,IZTAPALAPA,7,IZTAPALAPA,2574,3,49,36,264,17,52,23,8,556,11,12,30,0,0,1,11,1,8,6,,,,,,1085,0,34,1119,1623
,9,CIUDAD DE MEXICO,27,IZTAPALAPA,7,IZTAPALAPA,2575,3,65,46,353,16,32,32,8,508,15,8,22,12,0,1,5,5,0,1,,,,,,1129,0,58,1187,1719
,9,CIUDAD DE MEXICO,27,IZTAPALAPA,7,IZTAPALAPA,2576,2,35,14,314,7,25,11,6,348,13,13,21,3,0,2,3,5,1,10,,,,,,831,0,34,865,1217
,9,CIUDAD DE MEXICO,27,IZTAPALAPA,7,IZTAPALAPA,2577,3,53,33,216,28,38,20,8,490,14,17,29,9,0,5,11,4,1,6,,,,,,982,1,37,1020,1547
,9,CIUDAD DE MEXICO,27,IZTAPALAPA,7,IZTAPALAPA,2578,2,39,31,298,17,28,17,7,439,13,15,29,4,0,4,9,0,0,3,,,,,,953,2,48,1003,1492
,9,CIUDAD DE MEXICO,27,IZTAPALAPA,7,IZTAPALAPA,2579,2,40,33,209,25,28,27,0,394,9,8,19,8,0,0,7,0,2,3,,,,,,812,0,26,838,1254
,9,CIUDAD DE MEXICO,27,IZTAPALAPA,7,IZTAPALAPA,2580,3,39,36,476,19,36,71,7,529,19,14,12,10,2,8,7,4,1,8,,,,,,1298,0,51,1349,2114
,9,CIUDAD DE MEXICO,27,IZTAPALAPA,7,IZTAPALAPA,2581,3,62,46,474,34,35,47,15,636,12,12,31,3,1,3,11,8,3,8,,,,,,1441,2,56,1499,2206
,9,CIUDAD DE MEXICO,27,IZTAPALAPA,7,IZTAPALAPA,2582,2,34,42,366,13,21,58,6,330,7,7,16,0,0,5,17,3,0,3,,,,,,928,0,45,973,1345
,9,CIUDAD DE MEXICO,27,IZTAPALAPA,7,IZTAPALAPA,2583,3,61,26,504,14,34,42,16,418,14,12,14,3,1,2,11,4,2,2,,,,,,1180,0,48,1228,1624
,9,CIUDAD DE MEXICO,27,IZTAPALAPA,7,IZTAPALAPA,2584,2,39,30,352,15,24,43,13,386,11,16,19,5,0,5,9,2,0,3,,,,,,972,0,50,1022,1413
,9,CIUDAD DE MEXICO,27,IZTAPALAPA,7,IZTAPALAPA,2585,2,51,32,207,16,15,29,8,333,12,14,22,4,0,2,1,4,0,2,,,,,,752,0,25,777,1186
,9,CIUDAD DE MEXICO,27,IZTAPALAPA,7,IZTAPALAPA,2586,5,117,83,617,41,65,30,23,847,28,32,37,9,0,8,10,10,0,3,,,,,,1960,1,68,2029,3030
