Date,FIX,"Published in
DOF","In order to pay
obligations"
08/26/2021,20.3522,20.2933,20.2967
08/27/2021,20.2293,20.3522,20.2933
08/28/2021,N/E,N/E,20.3522
08/29/2021,N/E,N/E,20.3522
08/30/2021,20.1403,20.2293,20.3522
08/31/2021,20.0605,20.1403,20.2293
09/01/2021,19.9615,20.0605,20.1403
09/02/2021,19.9703,19.9615,20.0605
09/03/2021,19.8992,19.9703,19.9615
09/04/2021,N/E,N/E,19.9703
09/05/2021,N/E,N/E,19.9703
09/06/2021,19.8878,19.8992,19.9703
09/07/2021,19.9440,19.8878,19.8992
09/08/2021,19.9383,19.9440,19.8878
09/09/2021,19.9318,19.9383,19.9440
09/10/2021,19.8717,19.9318,19.9383
09/11/2021,N/E,N/E,19.9318
09/12/2021,N/E,N/E,19.9318
09/13/2021,19.8677,19.8717,19.9318
09/14/2021,19.9035,19.8677,19.8717
09/15/2021,19.9003,19.9035,19.8677
09/16/2021,N/E,N/E,19.9035
09/17/2021,19.9853,19.9003,19.9035
09/18/2021,N/E,N/E,19.9003
09/19/2021,N/E,N/E,19.9003
09/20/2021,20.1735,19.9853,19.9003
09/21/2021,20.1438,20.1735,19.9853
09/22/2021,20.0328,20.1438,20.1735
09/23/2021,20.0280,20.0328,20.1438
09/24/2021,20.1118,20.0280,20.0328
09/25/2021,N/E,N/E,20.0280
09/26/2021,N/E,N/E,20.0280
09/27/2021,20.1052,20.1118,20.0280
09/28/2021,20.3060,20.1052,20.1118
09/29/2021,20.4977,20.3060,20.1052
09/30/2021,20.5623,20.4977,20.3060
10/01/2021,20.5103,20.5623,20.4977
10/02/2021,N/E,N/E,20.5623
10/03/2021,N/E,N/E,20.5623
10/04/2021,20.5747,20.5103,20.5623
10/05/2021,20.5818,20.5747,20.5103
10/06/2021,20.6947,20.5818,20.5747
10/07/2021,20.6040,20.6947,20.5818
10/08/2021,20.7293,20.6040,20.6947
10/09/2021,N/E,N/E,20.6040
10/10/2021,N/E,N/E,20.6040
10/11/2021,20.8017,20.7293,20.6040
10/12/2021,20.7767,20.8017,20.7293
10/13/2021,20.6827,20.7767,20.8017
10/14/2021,20.6075,20.6827,20.7767
10/15/2021,20.4672,20.6075,20.6827
10/16/2021,N/E,N/E,20.6075
10/17/2021,N/E,N/E,20.6075
10/18/2021,20.3587,20.4672,20.6075
10/19/2021,20.2647,20.3587,20.4672
10/20/2021,20.1850,20.2647,20.3587
10/21/2021,20.2643,20.1850,20.2647
10/22/2021,20.1837,20.2643,20.1850
10/23/2021,N/E,N/E,20.2643
10/24/2021,N/E,N/E,20.2643
10/25/2021,20.1897,20.1837,20.2643
10/26/2021,20.1888,20.1897,20.1837
10/27/2021,20.1930,20.1888,20.1897
10/28/2021,20.3255,20.1930,20.1888
10/29/2021,20.5297,20.3255,20.1930
10/30/2021,N/E,N/E,20.3255
10/31/2021,N/E,N/E,20.3255
11/01/2021,20.8598,20.5297,20.3255
11/02/2021,N/E,N/E,20.5297
11/03/2021,20.8352,20.8598,20.5297
11/04/2021,20.6242,20.8352,20.8598
11/05/2021,20.3925,20.6242,20.8352
11/06/2021,N/E,N/E,20.6242
11/07/2021,N/E,N/E,20.6242
11/08/2021,20.3265,20.3925,20.6242
11/09/2021,20.2833,20.3265,20.3925
11/10/2021,20.4702,20.2833,20.3265
11/11/2021,20.4652,20.4702,20.2833
11/12/2021,20.5072,20.4652,20.4702
11/13/2021,N/E,N/E,20.4652
11/14/2021,N/E,N/E,20.4652
11/15/2021,N/E,N/E,20.4652
11/16/2021,20.8092,20.5072,20.4652
11/17/2021,20.6912,20.8092,20.5072
11/18/2021,20.7628,20.6912,20.8092
11/19/2021,20.8283,20.7628,20.6912
11/20/2021,N/E,N/E,20.7628
11/21/2021,N/E,N/E,20.7628
11/22/2021,20.9632,20.8283,20.7628
11/23/2021,21.2107,20.9632,20.8283
11/24/2021,21.4357,21.2107,20.9632
11/25/2021,21.5462,21.4357,21.2107
11/26/2021,21.8185,21.5462,21.4357
11/27/2021,N/E,N/E,21.5462
11/28/2021,N/E,N/E,21.5462
11/29/2021,21.7333,21.8185,21.5462
11/30/2021,21.4453,21.7333,21.8185
12/01/2021,21.2710,21.4453,21.7333
12/02/2021,21.3033,21.2710,21.4453
12/03/2021,21.4177,21.3033,21.2710
12/04/2021,N/E,N/E,21.3033
12/05/2021,N/E,N/E,21.3033
12/06/2021,21.2047,21.4177,21.3033
12/07/2021,21.0907,21.2047,21.4177
12/08/2021,20.9330,21.0907,21.2047
12/09/2021,21.0328,20.9330,21.0907
12/10/2021,20.8922,21.0328,20.9330
12/11/2021,N/E,N/E,21.0328
12/12/2021,N/E,N/E,21.0328
12/13/2021,20.9383,20.8922,21.0328
12/14/2021,21.1650,20.9383,20.8922
12/15/2021,21.2393,21.1650,20.9383
12/16/2021,20.9238,21.2393,21.1650
12/17/2021,20.7337,20.9238,21.2393
12/18/2021,N/E,N/E,20.9238
12/19/2021,N/E,N/E,20.9238
12/20/2021,20.7363,20.7337,20.9238
12/21/2021,20.7823,20.7363,20.7337
12/22/2021,20.7527,20.7823,20.7363
12/23/2021,20.6582,20.7527,20.7823
12/24/2021,20.6112,20.6582,20.7527
12/25/2021,N/E,N/E,20.6582
12/26/2021,N/E,N/E,20.6582
12/27/2021,20.6828,20.6112,20.6582
12/28/2021,20.5770,20.6828,20.6112
12/29/2021,20.5835,20.5770,20.6828
12/30/2021,20.5157,20.5835,20.5770
12/31/2021,20.4672,20.5157,20.5835
01/01/2022,N/E,N/E,20.5157
01/02/2022,N/E,N/E,20.5157
01/03/2022,20.5890,20.4672,20.5157
01/04/2022,20.4742,20.5890,20.4672
01/05/2022,20.3977,20.4742,20.5890
01/06/2022,20.4588,20.3977,20.4742
01/07/2022,20.4237,20.4588,20.3977
01/08/2022,N/E,N/E,20.4588
01/09/2022,N/E,N/E,20.4588
01/10/2022,20.4453,20.4237,20.4588
01/11/2022,20.3785,20.4453,20.4237
01/12/2022,20.3660,20.3785,20.4453
01/13/2022,20.3607,20.3660,20.3785
01/14/2022,20.3118,20.3607,20.3660
01/15/2022,N/E,N/E,20.3607
01/16/2022,N/E,N/E,20.3607
01/17/2022,20.3002,20.3118,20.3607
01/18/2022,20.4030,20.3002,20.3118
01/19/2022,20.4600,20.4030,20.3002
01/20/2022,20.4507,20.4600,20.4030
01/21/2022,20.4598,20.4507,20.4600
01/22/2022,N/E,N/E,20.4507
01/23/2022,N/E,N/E,20.4507
01/24/2022,20.6308,20.4598,20.4507
01/25/2022,20.6683,20.6308,20.4598
01/26/2022,20.6415,20.6683,20.6308
01/27/2022,20.7383,20.6415,20.6683
01/28/2022,20.8597,20.7383,20.6415
01/29/2022,N/E,N/E,20.7383
01/30/2022,N/E,N/E,20.7383
01/31/2022,20.6352,20.8597,20.7383
02/01/2022,20.5800,20.6352,20.8597
02/02/2022,20.6003,20.5800,20.6352
02/03/2022,20.5562,20.6003,20.5800
02/04/2022,20.7325,20.5562,20.6003
02/05/2022,N/E,N/E,20.5562
02/06/2022,N/E,N/E,20.5562
02/07/2022,N/E,N/E,20.5562
02/08/2022,20.6413,20.7325,20.5562
02/09/2022,20.5008,20.6413,20.7325
02/10/2022,20.4148,20.5008,20.6413
02/11/2022,20.4188,20.4148,20.5008
02/12/2022,N/E,N/E,20.4148
02/13/2022,N/E,N/E,20.4148
02/14/2022,20.4110,20.4188,20.4148
02/15/2022,20.3992,20.4110,20.4188
02/16/2022,20.3335,20.3992,20.4110
02/17/2022,20.2978,20.3335,20.3992
02/18/2022,20.3063,20.2978,20.3335
02/19/2022,N/E,N/E,20.2978
02/20/2022,N/E,N/E,20.2978
02/21/2022,20.2825,20.3063,20.2978
02/22/2022,20.2977,20.2825,20.3063
02/23/2022,20.2435,20.2977,20.2825
02/24/2022,20.6525,20.2435,20.2977
02/25/2022,20.4465,20.6525,20.2435
02/26/2022,N/E,N/E,20.6525
02/27/2022,N/E,N/E,20.6525
02/28/2022,20.4257,20.4465,20.6525
03/01/2022,20.5272,20.4257,20.4465
03/02/2022,20.7193,20.5272,20.4257
03/03/2022,20.7033,20.7193,20.5272
03/04/2022,20.9262,20.7033,20.7193
03/05/2022,N/E,N/E,20.7033
03/06/2022,N/E,N/E,20.7033
03/07/2022,21.1947,20.9262,20.7033
03/08/2022,21.3775,21.1947,20.9262
03/09/2022,20.9677,21.3775,21.1947
03/10/2022,20.9743,20.9677,21.3775
03/11/2022,20.9695,20.9743,20.9677
03/12/2022,N/E,N/E,20.9743
03/13/2022,N/E,N/E,20.9743
03/14/2022,20.8908,20.9695,20.9743
03/15/2022,20.8743,20.8908,20.9695
03/16/2022,20.7035,20.8743,20.8908
03/17/2022,20.5585,20.7035,20.8743
03/18/2022,20.4145,20.5585,20.7035
03/19/2022,N/E,N/E,20.5585
03/20/2022,N/E,N/E,20.5585
03/21/2022,N/E,N/E,20.5585
03/22/2022,20.2782,20.4145,20.5585
03/23/2022,20.1800,20.2782,20.4145
03/24/2022,20.1313,20.1800,20.2782
03/25/2022,19.9577,20.1313,20.1800
03/26/2022,N/E,N/E,20.1313
03/27/2022,N/E,N/E,20.1313
03/28/2022,20.1195,19.9577,20.1313
03/29/2022,19.9942,20.1195,19.9577
03/30/2022,19.8632,19.9942,20.1195
03/31/2022,19.9112,19.8632,19.9942
04/01/2022,19.8432,19.9112,19.8632
04/02/2022,N/E,N/E,19.9112
04/03/2022,N/E,N/E,19.9112
04/04/2022,19.7443,19.8432,19.9112
04/05/2022,19.9012,19.7443,19.8432
04/06/2022,20.0665,19.9012,19.7443
04/07/2022,20.1605,20.0665,19.9012
04/08/2022,20.1200,20.1605,20.0665
04/09/2022,N/E,N/E,20.1605
04/10/2022,N/E,N/E,20.1605
04/11/2022,20.0093,20.1200,20.1605
04/12/2022,19.8407,20.0093,20.1200
04/13/2022,19.7967,19.8407,20.0093
04/14/2022,N/E,N/E,19.8407
04/15/2022,N/E,N/E,19.8407
04/16/2022,N/E,N/E,19.8407
04/17/2022,N/E,N/E,19.8407
04/18/2022,19.9377,19.7967,19.8407
04/19/2022,20.0447,19.9377,19.7967
04/20/2022,20.0383,20.0447,19.9377
04/21/2022,20.1802,20.0383,20.0447
04/22/2022,20.3183,20.1802,20.0383
04/23/2022,N/E,N/E,20.1802
04/24/2022,N/E,N/E,20.1802
04/25/2022,20.2992,20.3183,20.1802
04/26/2022,20.3560,20.2992,20.3183
04/27/2022,20.4707,20.3560,20.2992
04/28/2022,20.5670,20.4707,20.3560
04/29/2022,20.3728,20.5670,20.4707
04/30/2022,N/E,N/E,20.5670
05/01/2022,N/E,N/E,20.5670
05/02/2022,20.4075,20.3728,20.5670
05/03/2022,20.3350,20.4075,20.3728
05/04/2022,20.2535,20.3350,20.4075
05/05/2022,20.2218,20.2535,20.3350
05/06/2022,20.1085,20.2218,20.2535
05/07/2022,N/E,N/E,20.2218
05/08/2022,N/E,N/E,20.2218
05/09/2022,20.3172,20.1085,20.2218
05/10/2022,20.3720,20.3172,20.1085
05/11/2022,20.2592,20.3720,20.3172
05/12/2022,20.3200,20.2592,20.3720
05/13/2022,20.1443,20.3200,20.2592
05/14/2022,N/E,N/E,20.3200
05/15/2022,N/E,N/E,20.3200
05/16/2022,20.0782,20.1443,20.3200
05/17/2022,19.9637,20.0782,20.1443
05/18/2022,19.9663,19.9637,20.0782
05/19/2022,19.9267,19.9663,19.9637
05/20/2022,19.8657,19.9267,19.9663
05/21/2022,N/E,N/E,19.9267
05/22/2022,N/E,N/E,19.9267
05/23/2022,19.8282,19.8657,19.9267
05/24/2022,19.8870,19.8282,19.8657
05/25/2022,19.8377,19.8870,19.8282
05/26/2022,19.7933,19.8377,19.8870
05/27/2022,19.5965,19.7933,19.8377
05/28/2022,N/E,N/E,19.7933
05/29/2022,N/E,N/E,19.7933
05/30/2022,19.4953,19.5965,19.7933
05/31/2022,19.6940,19.4953,19.5965
06/01/2022,19.7388,19.6940,19.4953
06/02/2022,19.5585,19.7388,19.6940
06/03/2022,19.5742,19.5585,19.7388
06/04/2022,N/E,N/E,19.5585
06/05/2022,N/E,N/E,19.5585
06/06/2022,19.5547,19.5742,19.5585
06/07/2022,19.5998,19.5547,19.5742
06/08/2022,19.5900,19.5998,19.5547
06/09/2022,19.6128,19.5900,19.5998
06/10/2022,19.9297,19.6128,19.5900
06/11/2022,N/E,N/E,19.6128
06/12/2022,N/E,N/E,19.6128
06/13/2022,20.4527,19.9297,19.6128
06/14/2022,20.6583,20.4527,19.9297
06/15/2022,20.6675,20.6583,20.4527
06/16/2022,20.5728,20.6675,20.6583
06/17/2022,20.4760,20.5728,20.6675
06/18/2022,N/E,N/E,20.5728
06/19/2022,N/E,N/E,20.5728
06/20/2022,20.2442,20.4760,20.5728
06/21/2022,20.1963,20.2442,20.4760
06/22/2022,20.0465,20.1963,20.2442
06/23/2022,20.0365,20.0465,20.1963
06/24/2022,19.8707,20.0365,20.0465
06/25/2022,N/E,N/E,20.0365
06/26/2022,N/E,N/E,20.0365
06/27/2022,19.8797,19.8707,20.0365
06/28/2022,19.9847,19.8797,19.8707
06/29/2022,20.1443,19.9847,19.8797
06/30/2022,20.1335,20.1443,19.9847
07/01/2022,20.3817,20.1335,20.1443
07/02/2022,N/E,N/E,20.1335
07/03/2022,N/E,N/E,20.1335
07/04/2022,20.2877,20.3817,20.1335
07/05/2022,20.5598,20.2877,20.3817
07/06/2022,20.7228,20.5598,20.2877
07/07/2022,20.6022,20.7228,20.5598
07/08/2022,20.4423,20.6022,20.7228
07/09/2022,N/E,N/E,20.6022
07/10/2022,N/E,N/E,20.6022
07/11/2022,20.7473,20.4423,20.6022
07/12/2022,20.7882,20.7473,20.4423
07/13/2022,20.7613,20.7882,20.7473
07/14/2022,20.9415,20.7613,20.7882
07/15/2022,20.6110,20.9415,20.7613
07/16/2022,N/E,N/E,20.9415
07/17/2022,N/E,N/E,20.9415
07/18/2022,20.3957,20.6110,20.9415
07/19/2022,20.4407,20.3957,20.6110
07/20/2022,20.4913,20.4407,20.3957
07/21/2022,20.6562,20.4913,20.4407
07/22/2022,20.5150,20.6562,20.4913
07/23/2022,N/E,N/E,20.6562
07/24/2022,N/E,N/E,20.6562
07/25/2022,20.4652,20.5150,20.6562
07/26/2022,20.4330,20.4652,20.5150
07/27/2022,20.5120,20.4330,20.4652
07/28/2022,20.3778,20.5120,20.4330
07/29/2022,20.3485,20.3778,20.5120
07/30/2022,N/E,N/E,20.3778
07/31/2022,N/E,N/E,20.3778
08/01/2022,20.2633,20.3485,20.3778
08/02/2022,20.5152,20.2633,20.3485
08/03/2022,20.6305,20.5152,20.2633
08/04/2022,20.3358,20.6305,20.5152
08/05/2022,20.4010,20.3358,20.6305
08/06/2022,N/E,N/E,20.3358
08/07/2022,N/E,N/E,20.3358
08/08/2022,20.2789,20.4010,20.3358
08/09/2022,20.2715,20.2789,20.4010
08/10/2022,19.9562,20.2715,20.2789
08/11/2022,19.9595,19.9562,20.2715
08/12/2022,19.8740,19.9595,19.9562
08/13/2022,N/E,N/E,19.9595
08/14/2022,N/E,N/E,19.9595
08/15/2022,19.8618,19.8740,19.9595
08/16/2022,19.9303,19.8618,19.8740
08/17/2022,20.0387,19.9303,19.8618
08/18/2022,20.0835,20.0387,19.9303
08/19/2022,20.1957,20.0835,20.0387
08/20/2022,N/E,N/E,20.0835
08/21/2022,N/E,N/E,20.0835
08/22/2022,20.1598,20.1957,20.0835
08/23/2022,19.9982,20.1598,20.1957
08/24/2022,19.9198,19.9982,20.1598
08/25/2022,19.9437,19.9198,19.9982
08/26/2022,19.9268,19.9437,19.9198
08/27/2022,N/E,N/E,19.9437
08/28/2022,N/E,N/E,19.9437
08/29/2022,19.9945,19.9268,19.9437
08/30/2022,20.1465,19.9945,19.9268
08/31/2022,20.0962,20.1465,19.9945
09/01/2022,20.2473,20.0962,20.1465
09/02/2022,19.9753,20.2473,20.0962
09/03/2022,N/E,N/E,20.2473
09/04/2022,N/E,N/E,20.2473
09/05/2022,19.9620,19.9753,20.2473
09/06/2022,20.1380,19.9620,19.9753
09/07/2022,20.0297,20.1380,19.9620
09/08/2022,20.0203,20.0297,20.1380
09/09/2022,19.9027,20.0203,20.0297
09/10/2022,N/E,N/E,20.0203
09/11/2022,N/E,N/E,20.0203
09/12/2022,19.7957,19.9027,20.0203
09/13/2022,20.0550,19.7957,19.9027
09/14/2022,19.9768,20.0550,19.7957
09/15/2022,20.0525,19.9768,20.0550
09/16/2022,N/E,N/E,19.9768
09/17/2022,N/E,N/E,19.9768
09/18/2022,N/E,N/E,19.9768
09/19/2022,19.9943,20.0525,19.9768
09/20/2022,20.0000,19.9943,20.0525
09/21/2022,20.0027,20.0000,19.9943
09/22/2022,19.9608,20.0027,20.0000
09/23/2022,20.1627,19.9608,20.0027
09/24/2022,N/E,N/E,19.9608
09/25/2022,N/E,N/E,19.9608
09/26/2022,20.3517,20.1627,19.9608
09/27/2022,20.3570,20.3517,20.1627
09/28/2022,20.3058,20.3570,20.3517
09/29/2022,20.1927,20.3058,20.3570
09/30/2022,20.0925,20.1927,20.3058
10/01/2022,N/E,N/E,20.1927
10/02/2022,N/E,N/E,20.1927
10/03/2022,20.0008,20.0925,20.1927
10/04/2022,19.9698,20.0008,20.0925
10/05/2022,20.1267,19.9698,20.0008
10/06/2022,20.1087,20.1267,19.9698
10/07/2022,20.0502,20.1087,20.1267
10/08/2022,N/E,N/E,20.1087
10/09/2022,N/E,N/E,20.1087
10/10/2022,19.9752,20.0502,20.1087
10/11/2022,19.9652,19.9752,20.0502
10/12/2022,20.0352,19.9652,19.9752
10/13/2022,20.0398,20.0352,19.9652
10/14/2022,20.0838,20.0398,20.0352
10/15/2022,N/E,N/E,20.0398
10/16/2022,N/E,N/E,20.0398
10/17/2022,19.9913,20.0838,20.0398
10/18/2022,20.0207,19.9913,20.0838
10/19/2022,20.1272,20.0207,19.9913
10/20/2022,20.0448,20.1272,20.0207
10/21/2022,19.9647,20.0448,20.1272
10/22/2022,N/E,N/E,20.0448
10/23/2022,N/E,N/E,20.0448
10/24/2022,19.9535,19.9647,20.0448
10/25/2022,19.8712,19.9535,19.9647
10/26/2022,19.8553,19.8712,19.9535
10/27/2022,19.8365,19.8553,19.8712
10/28/2022,19.8303,19.8365,19.8553
10/29/2022,N/E,N/E,19.8365
10/30/2022,N/E,N/E,19.8365
10/31/2022,19.8245,19.8303,19.8365
11/01/2022,19.7463,19.8245,19.8303
11/02/2022,N/E,N/E,19.8245
11/03/2022,19.6673,19.7463,19.8245
11/04/2022,19.5202,19.6673,19.7463
11/05/2022,N/E,N/E,19.6673
11/06/2022,N/E,N/E,19.6673
11/07/2022,19.4647,19.5202,19.6673
11/08/2022,19.4775,19.4647,19.5202
11/09/2022,19.5887,19.4775,19.4647
11/10/2022,19.3940,19.5887,19.4775
11/11/2022,19.5353,19.3940,19.5887
11/12/2022,N/E,N/E,19.3940
11/13/2022,N/E,N/E,19.3940
11/14/2022,19.4015,19.5353,19.3940
11/15/2022,19.3818,19.4015,19.5353
11/16/2022,19.3137,19.3818,19.4015
11/17/2022,19.4333,19.3137,19.3818
11/18/2022,19.4930,19.4333,19.3137
11/19/2022,N/E,N/E,19.4333
11/20/2022,N/E,N/E,19.4333
11/21/2022,N/E,N/E,19.4333
11/22/2022,19.4667,19.4930,19.4333
11/23/2022,19.3683,19.4667,19.4930
11/24/2022,19.3692,19.3683,19.4667
11/25/2022,19.3393,19.3692,19.3683
11/26/2022,N/E,N/E,19.3692
11/27/2022,N/E,N/E,19.3692
11/28/2022,19.3250,19.3393,19.3692
11/29/2022,19.2160,19.3250,19.3393
11/30/2022,19.3965,19.2160,19.3250
12/01/2022,19.1433,19.3965,19.2160
12/02/2022,19.3422,19.1433,19.3965
12/03/2022,N/E,N/E,19.1433
12/04/2022,N/E,N/E,19.1433
12/05/2022,19.7567,19.3422,19.1433
12/06/2022,19.8030,19.7567,19.3422
12/07/2022,19.6977,19.8030,19.7567
12/08/2022,19.6732,19.6977,19.8030
12/09/2022,19.8192,19.6732,19.6977
12/10/2022,N/E,N/E,19.6732
12/11/2022,N/E,N/E,19.6732
12/12/2022,N/E,N/E,19.6732
12/13/2022,19.6458,19.8192,19.6732
12/14/2022,19.6955,19.6458,19.8192
12/15/2022,19.7963,19.6955,19.6458
12/16/2022,19.7932,19.7963,19.6955
12/17/2022,N/E,N/E,19.7963
12/18/2022,N/E,N/E,19.7963
12/19/2022,19.7557,19.7932,19.7963
12/20/2022,19.7482,19.7557,19.7932
12/21/2022,19.6932,19.7482,19.7557
12/22/2022,19.5740,19.6932,19.7482
12/23/2022,19.4287,19.5740,19.6932
12/24/2022,N/E,N/E,19.5740
12/25/2022,N/E,N/E,19.5740
12/26/2022,19.3983,19.4287,19.5740
12/27/2022,19.4407,19.3983,19.4287
12/28/2022,19.4143,19.4407,19.3983
12/29/2022,19.3615,19.4143,19.4407
12/30/2022,19.4715,19.3615,19.4143
12/31/2022,N/E,N/E,19.3615
01/01/2023,N/E,N/E,19.3615
01/02/2023,19.4883,19.4715,19.3615
01/03/2023,19.4220,19.4883,19.4715
01/04/2023,19.3568,19.4220,19.4883
01/05/2023,19.3672,19.3568,19.4220
01/06/2023,19.1753,19.3672,19.3568
01/07/2023,N/E,N/E,19.3672
01/08/2023,N/E,N/E,19.3672
01/09/2023,19.1648,19.1753,19.3672
01/10/2023,19.1108,19.1648,19.1753
01/11/2023,19.0260,19.1108,19.1648
01/12/2023,18.8735,19.0260,19.1108
01/13/2023,18.7922,18.8735,19.0260
01/14/2023,N/E,N/E,18.8735
01/15/2023,N/E,N/E,18.8735
01/16/2023,18.7913,18.7922,18.8735
01/17/2023,18.7493,18.7913,18.7922
01/18/2023,18.7493,18.7493,18.7913
01/19/2023,19.0327,18.7493,18.7493
01/20/2023,18.9257,19.0327,18.7493
01/21/2023,N/E,N/E,19.0327
01/22/2023,N/E,N/E,19.0327
01/23/2023,18.8267,18.9257,19.0327
01/24/2023,18.8318,18.8267,18.9257
01/25/2023,18.8200,18.8318,18.8267
01/26/2023,18.8355,18.8200,18.8318
01/27/2023,18.7872,18.8355,18.8200
01/28/2023,N/E,N/E,18.8355
01/29/2023,N/E,N/E,18.8355
01/30/2023,18.7793,18.7872,18.8355
01/31/2023,18.7937,18.7793,18.7872
02/01/2023,18.7390,18.7937,18.7793
02/02/2023,18.6232,18.7390,18.7937
02/03/2023,18.8895,18.6232,18.7390
02/04/2023,N/E,N/E,18.6232
02/05/2023,N/E,N/E,18.6232
02/06/2023,N/E,N/E,18.6232
02/07/2023,19.0517,18.8895,18.6232
02/08/2023,18.9435,19.0517,18.8895
02/09/2023,18.9543,18.9435,19.0517
02/10/2023,18.6893,18.9543,18.9435
02/11/2023,N/E,N/E,18.9543
02/12/2023,N/E,N/E,18.9543
02/13/2023,18.6327,18.6893,18.9543
02/14/2023,18.5383,18.6327,18.6893
02/15/2023,18.6428,18.5383,18.6327
02/16/2023,18.5497,18.6428,18.5383
02/17/2023,18.4142,18.5497,18.6428
02/18/2023,N/E,N/E,18.5497
02/19/2023,N/E,N/E,18.5497
02/20/2023,18.3970,18.4142,18.5497
02/21/2023,18.3938,18.3970,18.4142
02/22/2023,18.3483,18.3938,18.3970
02/23/2023,18.4107,18.3483,18.3938
02/24/2023,18.4023,18.4107,18.3483
02/25/2023,N/E,N/E,18.4107
02/26/2023,N/E,N/E,18.4107
02/27/2023,18.4077,18.4023,18.4107
02/28/2023,18.3448,18.4077,18.4023
03/01/2023,18.1700,18.3448,18.4077
03/02/2023,18.1260,18.1700,18.3448
03/03/2023,18.0123,18.1260,18.1700
03/04/2023,N/E,N/E,18.1260
03/05/2023,N/E,N/E,18.1260
03/06/2023,18.0122,18.0123,18.1260
03/07/2023,18.1155,18.0122,18.0123
03/08/2023,17.9662,18.1155,18.0122
03/09/2023,18.0577,17.9662,18.1155
03/10/2023,18.4083,18.0577,17.9662
03/11/2023,N/E,N/E,18.0577
03/12/2023,N/E,N/E,18.0577
03/13/2023,18.8302,18.4083,18.0577
03/14/2023,18.6427,18.8302,18.4083
03/15/2023,18.9972,18.6427,18.8302
03/16/2023,18.9095,18.9972,18.6427
03/17/2023,18.8977,18.9095,18.9972
03/18/2023,N/E,N/E,18.9095
03/19/2023,N/E,N/E,18.9095
03/20/2023,N/E,N/E,18.9095
03/21/2023,18.6755,18.8977,18.9095
03/22/2023,18.5437,18.6755,18.8977
03/23/2023,18.4902,18.5437,18.6755
03/24/2023,18.5178,18.4902,18.5437
03/25/2023,N/E,N/E,18.4902
03/26/2023,N/E,N/E,18.4902
03/27/2023,18.3830,18.5178,18.4902
03/28/2023,18.2523,18.3830,18.5178
03/29/2023,18.1052,18.2523,18.3830
03/30/2023,18.0932,18.1052,18.2523
03/31/2023,18.0415,18.0932,18.1052
04/01/2023,N/E,N/E,18.0932
04/02/2023,N/E,N/E,18.0932
04/03/2023,18.1070,18.0415,18.0932
04/04/2023,18.1185,18.1070,18.0415
04/05/2023,18.3323,18.1185,18.1070
04/06/2023,N/E,N/E,18.1185
04/07/2023,N/E,N/E,18.1185
04/08/2023,N/E,N/E,18.1185
04/09/2023,N/E,N/E,18.1185
04/10/2023,18.1765,18.3323,18.1185
04/11/2023,18.1870,18.1765,18.3323
04/12/2023,18.0660,18.1870,18.1765
04/13/2023,18.0152,18.0660,18.1870
04/14/2023,18.0638,18.0152,18.0660
04/15/2023,N/E,N/E,18.0152
04/16/2023,N/E,N/E,18.0152
04/17/2023,18.0868,18.0638,18.0152
04/18/2023,18.0630,18.0868,18.0638
04/19/2023,18.0448,18.0630,18.0868
04/20/2023,18.0090,18.0448,18.0630
04/21/2023,17.9988,18.0090,18.0448
04/22/2023,N/E,N/E,18.0090
04/23/2023,N/E,N/E,18.0090
04/24/2023,18.0082,17.9988,18.0090
04/25/2023,18.0892,18.0082,17.9988
04/26/2023,18.1030,18.0892,18.0082
04/27/2023,18.0723,18.1030,18.0892
04/28/2023,17.9975,18.0723,18.1030
04/29/2023,N/E,N/E,18.0723
04/30/2023,N/E,N/E,18.0723
05/01/2023,N/E,N/E,18.0723
05/02/2023,18.0325,17.9975,18.0723
05/03/2023,17.9060,18.0325,17.9975
05/04/2023,17.9575,17.9060,18.0325
05/05/2023,17.7863,17.9575,17.9060
05/06/2023,N/E,N/E,17.9575
05/07/2023,N/E,N/E,17.9575
05/08/2023,17.8213,17.7863,17.9575
05/09/2023,17.7608,17.8213,17.7863
05/10/2023,17.5845,17.7608,17.8213
05/11/2023,17.6287,17.5845,17.7608
05/12/2023,17.6142,17.6287,17.5845
05/13/2023,N/E,N/E,17.6287
05/14/2023,N/E,N/E,17.6287
05/15/2023,17.5380,17.6142,17.6287
05/16/2023,17.4672,17.5380,17.6142
05/17/2023,17.5872,17.4672,17.5380
05/18/2023,17.7342,17.5872,17.4672
05/19/2023,17.6930,17.7342,17.5872
05/20/2023,N/E,N/E,17.7342
05/21/2023,N/E,N/E,17.7342
05/22/2023,17.8680,17.6930,17.7342
05/23/2023,17.9687,17.8680,17.6930
05/24/2023,17.8195,17.9687,17.8680
05/25/2023,17.8252,17.8195,17.9687
05/26/2023,17.6723,17.8252,17.8195
05/27/2023,N/E,N/E,17.8252
05/28/2023,N/E,N/E,17.8252
05/29/2023,17.5605,17.6723,17.8252
05/30/2023,17.6532,17.5605,17.6723
05/31/2023,17.7418,17.6532,17.5605
06/01/2023,17.5673,17.7418,17.6532
06/02/2023,17.5063,17.5673,17.7418
06/03/2023,N/E,N/E,17.5673
06/04/2023,N/E,N/E,17.5673
06/05/2023,17.4732,17.5063,17.5673
06/06/2023,17.4192,17.4732,17.5063
06/07/2023,17.3608,17.4192,17.4732
06/08/2023,17.4085,17.3608,17.4192
06/09/2023,17.2840,17.4085,17.3608
